member_id,prioritization_score,rank,p_churn_no_outreach,p_churn_with_outreach
4370,0.14947540743862142,1305,0.2354099013619486,0.08593449392332717
5463,0.1493558255665099,1306,0.5931745605663923,0.4438187349998824
9695,0.14930498687448074,1307,0.341753685505217,0.19244869863073627
8034,0.14927029946688797,1308,0.18356750809856323,0.03429720863167528
1892,0.1492174082974012,1309,0.2845337758513567,0.13531636755395549
6970,0.14916877448951832,1310,0.23465433461564952,0.08548556012613122
3631,0.14916700354280427,1311,0.46126880002895243,0.31210179648614816
9755,0.14913244791804306,1312,0.3077186514742477,0.15858620355620465
8492,0.1491129269107857,1313,0.18205420717100473,0.032941280260219044
1588,0.14910038642616139,1314,0.2674236895713455,0.1183233031451841
9714,0.1490490848783721,1315,0.5013512991218092,0.3523022142434371
7807,0.14902613802904538,1316,0.3580804437580423,0.20905430572899694
7430,0.14896795840172541,1317,0.27945467471083907,0.13048671630911365
8436,0.14890149954798343,1318,0.20721113536762106,0.05830963581963763
3635,0.14886982512555658,1319,0.21968278909675568,0.0708129639711991
7027,0.1487721712449011,1320,0.44312409650443546,0.29435192525953435
8499,0.14875001754652092,1321,0.1775047273462353,0.028754709799714378
1856,0.14854908979059483,1322,0.5066569408884345,0.35810785109783966
721,0.14842340325298692,1323,0.5343744526593387,0.3859510494063518
9647,0.14837649290760901,1324,0.22656771101424378,0.07819121810663475
5997,0.14828380529812235,1325,0.35607555447668254,0.2077917491785602
5317,0.14827155960282057,1326,0.18756880453934524,0.03929724493652466
9655,0.14822492920200148,1327,0.18176758958861902,0.03354266038661755
9534,0.14820645569496108,1328,0.3000854657428044,0.15187901004784335
1644,0.1481971136657685,1329,0.2692979522223366,0.12110083855656811
9379,0.1481470190506757,1330,0.2997997423549896,0.15165272330431387
7920,0.14810907255624683,1331,0.17244810232096577,0.024339029764718943
6814,0.14809846268598953,1332,0.18147687905734322,0.03337841637135368
7080,0.14806395436896863,1333,0.2797483751284898,0.1316844207595212
7770,0.14801596644523543,1334,0.16375930094517954,0.015743334499944105
4967,0.14798001727700405,1335,0.4040955338375213,0.25611551656051723
9323,0.14797126639280272,1336,0.1764705613318659,0.028499294939063155
7191,0.1479712068450003,1337,0.2518595670073989,0.10388836016239862
7023,0.14794877025840342,1338,0.5169523627075211,0.3690035924491177
3004,0.147944865762482,1339,0.14953221826740343,0.001587352504921437
7854,0.1479396700345972,1340,0.29182282996389197,0.14388315992929476
4085,0.14790215034530108,1341,0.21874623651629807,0.070844086170997
3862,0.14783803444178248,1342,0.15491914531360826,0.007081110871825772
8685,0.14771479761751388,1343,0.29341518596060123,0.14570038834308735
1411,0.1477009625665788,1344,0.30069267844212,0.1529917158755412
7049,0.14768596511069773,1345,0.3675520664517703,0.21986610134107257
8673,0.1476416234267945,1346,0.1921587713071478,0.04451714788035332
1970,0.14763887915691604,1347,0.23536298006897452,0.0877241009120585
3611,0.14762044404393074,1348,0.30366926716236803,0.1560488231184373
5889,0.14755428239744978,1349,0.34488280410839195,0.19732852171094217
5769,0.14752047369074012,1350,0.162657385404846,0.015136911714105892
1003,0.1475011057393394,1351,0.21813065732591383,0.07062955158657443
88,0.14745386490589513,1352,0.24126073489913433,0.09380686999323921
2086,0.14742859999681146,1353,0.4051505203494443,0.25772192035263286
4117,0.1474113645597031,1354,0.16122799455317005,0.013816629993466932
5660,0.14739859770289943,1355,0.4887520915938692,0.34135349389096975
3262,0.14728689766733744,1356,0.2154574188869762,0.06817052121963875
3489,0.14724283914684708,1357,0.21813046579684006,0.07088762664999299
7398,0.14721136886774513,1358,0.19851368811782813,0.05130231925008299
2130,0.14716978168361644,1359,0.22095806701431023,0.07378828533069377
5124,0.14715947137472501,1360,0.18555590995919136,0.038396438584466334
6985,0.14707318451906287,1361,0.24760136165073793,0.10052817713167506
4790,0.1470663489623964,1362,0.33382240569782595,0.18675605673542955
2547,0.14705991134109894,1363,0.20159159618989334,0.054531684848794386
3265,0.14704690961650568,1364,0.186267212618678,0.03922030300217234
9343,0.1470285550863512,1365,0.3211280702542344,0.1740995151678832
6426,0.14702303911212633,1366,0.20242390431847468,0.05540086520634835
6041,0.14699759180196476,1367,0.39972542551106116,0.2527278337090964
5884,0.14699601450679076,1368,0.21955863926937422,0.07256262476258346
4681,0.14695186886718867,1369,0.2978385879957831,0.15088671912859444
2520,0.14693180061216793,1370,0.39766336363127913,0.2507315630191112
4128,0.14686898656228148,1371,0.22761775563478082,0.08074876907249934
7849,0.1468403439780988,1372,0.1639270768547054,0.01708673287660658
9272,0.14674671410272028,1373,0.2448954396859708,0.09814872558325051
5979,0.1466521323689292,1374,0.19202760107609088,0.04537546870716166
2601,0.14665048104055034,1375,0.19194064381034587,0.04529016276979552
100,0.14664527610890132,1376,0.1803904578127013,0.03374518170379996
6536,0.14655932021909288,1377,0.3827248351280014,0.2361655149089085
5411,0.14652464415166622,1378,0.25758787477159073,0.11106323061992453
2607,0.1465051280249073,1379,0.3453704373933191,0.19886530936841176
6211,0.14648991197240696,1380,0.4112170106647323,0.26472709869232536
8878,0.14646490784508467,1381,0.29122731912090377,0.1447624112758191
330,0.14642424545931784,1382,0.1574241285913015,0.01099988313198367
9713,0.14628879385990273,1383,0.243262851793438,0.09697405793353527
9231,0.1462090737323713,1384,0.17072680704713536,0.02451773331476407
6210,0.14619782158948644,1385,0.22748759860800294,0.0812897770185165
5687,0.14613051250759984,1386,0.3893691892609878,0.24323867675338795
8554,0.14600084663359553,1387,0.2677069684517845,0.12170612181818896
4574,0.1459428945599052,1388,0.20630936438631609,0.0603664698264109
1619,0.14591057432979698,1389,0.25704688095696454,0.11113630662716756
8125,0.14590744292844848,1390,0.3015591543087423,0.15565171138029382
2503,0.14589192842605292,1391,0.3952466768236959,0.249354748397643
9069,0.14589093059218783,1392,0.3329730559259096,0.18708212533372176
9890,0.14584557334452494,1393,0.3722451783705849,0.22639960502605996
7196,0.14581857859423658,1394,0.17360934473480163,0.027790766140565044
5542,0.14566001564824074,1395,0.19689696463150302,0.05123694898326228
5216,0.14565255809146313,1396,0.27449716464818763,0.1288446065567245
3042,0.1456269994769016,1397,0.2508975515307694,0.10527055205386782
2715,0.1455874779318717,1398,0.21627643245449982,0.0706889545226281
8905,0.14535079555790886,1399,0.45257882161651186,0.307228026058603
7652,0.1452982961629631,1400,0.15980834865357058,0.014510052490607472
4616,0.14516098665093086,1401,0.2734474732222825,0.12828648657135167
5974,0.14500685375842598,1402,0.20466167620686154,0.05965482244843555
646,0.14499124229574212,1403,0.24870813626331706,0.10371689396757496
5189,0.14487602651946194,1404,0.16767539147079918,0.022799364951337244
7478,0.1448739971931315,1405,0.2545042608664895,0.10963026367335797
231,0.14486637018963966,1406,0.21144662366387573,0.06658025347423607
3633,0.14485030341941904,1407,0.3331326389868955,0.18828233556747645
7563,0.14483971250353406,1408,0.16302123501509308,0.01818152251155901
2786,0.14475868540713782,1409,0.24407778676833009,0.09931910136119228
2543,0.14469084890950684,1410,0.20902445906661726,0.06433361015711042
7368,0.1446023979562,1411,0.22333947352675665,0.07873707557055666
165,0.144537652433868,1412,0.15216586415615094,0.007628211722282931
9747,0.14449316927543576,1413,0.2753802202148581,0.13088705093942232
7359,0.14443472969137017,1414,0.21199065123655134,0.06755592154518118
446,0.144361024749989,1415,0.1876149090103634,0.04325388426037441
7260,0.1443423615851995,1416,0.1928124306579259,0.048470069072726385
3448,0.14423600369116518,1417,0.4404422559469083,0.2962062522557431
7978,0.14417024253119806,1418,0.229429350668076,0.08525910813687793
3428,0.14416852635182179,1419,0.3682412419246414,0.22407271557281963
2945,0.1441516068565476,1420,0.2609663604218545,0.11681475356530692
8001,0.14413888257276855,1421,0.19842922923404815,0.0542903466612796
4794,0.1440870271873231,1422,0.30794866590062864,0.16386163871330553
1198,0.14402889520385506,1423,0.25322654323880406,0.109197648034949
1340,0.14386403977938192,1424,0.2131749197222588,0.06931087994287688
867,0.1438439751510106,1425,0.4749975821790719,0.3311536070280613
2392,0.1437991138744037,1426,0.24168031944482726,0.09788120557042355
4314,0.14374902938655093,1427,0.26261632854534317,0.11886729915879223
8162,0.14366032516248395,1428,0.6560927848394833,0.5124324596769994
5700,0.14364610802088443,1429,0.36892560962301907,0.22527950160213464
5084,0.14354549078355291,1430,0.291859135188981,0.14831364440542807
6040,0.143524387485919,1431,0.2389851419174988,0.09546075443157981
9989,0.14350967452836588,1432,0.19832294790710828,0.05481327337874241
3566,0.14348470079713455,1433,0.3186834052207093,0.17519870442357477
2971,0.143356742954236,1434,0.19637657103766207,0.05301982808342605
1162,0.14307624151269488,1435,0.24453931126412132,0.10146306975142645
7735,0.14306345232210016,1436,0.1651677609362631,0.02210430861416292
5816,0.14303666455018615,1437,0.3153682261913879,0.17233156164120172
7202,0.1430207678037041,1438,0.2373134252885254,0.09429265748482131
8092,0.14296893603214028,1439,0.34974856140720173,0.20677962537506145
6878,0.14281053582426295,1440,0.1850004404665458,0.042189904642282824
2229,0.14280867129017832,1441,0.4694349773894819,0.3266263060993036
4764,0.14278090444165759,1442,0.24644686903517313,0.10366596459351553
1736,0.14272521545525263,1443,0.27381532134632974,0.1310901058910771
6789,0.14267630046687937,1444,0.19653701601926046,0.053860715552381096
2366,0.1426405833492543,1445,0.3340076306458174,0.1913670472965631
3022,0.14260836450262943,1446,0.16569424653428358,0.02308588203165414
8015,0.14259231949050272,1447,0.2895151176665379,0.1469227981760352
9082,0.1425706757345287,1448,0.38042738200574433,0.23785670627121563
7020,0.1425598326490705,1449,0.1809237678187839,0.0383639351697134
8862,0.14253182039124268,1450,0.1478054860635011,0.005273665672258431
2409,0.1424868618915155,1451,0.23030621438302942,0.08781935249151393
9860,0.14246439787692528,1452,0.25265479781026434,0.11019039993333908
9740,0.14242067099421762,1453,0.24547583814333257,0.10305516714911493
4822,0.14238288858270948,1454,0.1473972013948473,0.00501431281213783
2170,0.14228793210222607,1455,0.32998601664667,0.18769808454444392
126,0.14216715248037692,1456,0.19886099260122034,0.0566938401208434
3927,0.14216378610947594,1457,0.18550409023314152,0.043340304123665574
2138,0.14209379525294513,1458,0.22841742871504236,0.08632363346209722
8766,0.142082022777778,1459,0.37048013419245235,0.22839811141467434
8865,0.14206771921005185,1460,0.2009616848042119,0.05889396559416003
9484,0.1420134773005558,1461,0.19619874841314727,0.054185271112591485
1451,0.14199850481538215,1462,0.2520255618081934,0.11002705699281126
9772,0.14195944462363685,1463,0.24036434252772182,0.09840489790408498
2061,0.14195591060568358,1464,0.48308857638398256,0.341132665778299
3058,0.1419492133435909,1465,0.39806257145412066,0.25611335811052977
5617,0.14189774517810258,1466,0.33972059635365776,0.19782285117555518
1725,0.14189357867638824,1467,0.2540656173919416,0.11217203871555335
4195,0.14187688080466082,1468,0.30021383884042974,0.15833695803576892
4887,0.14187313239317711,1469,0.6727721536158616,0.5308990212226845
2056,0.14185698695158444,1470,0.5200625315244226,0.37820554457283817
4504,0.1417894460676971,1471,0.2067866898020735,0.06499724373437639
8904,0.1417644243758549,1472,0.17760300567611562,0.035838581300260706
556,0.14174436728786646,1473,0.2758533892531679,0.13410902196530142
6194,0.14171455559591048,1474,0.20370301295691,0.06198845736099953
5787,0.14170899604054465,1475,0.3139625561767945,0.17225356013624987
1423,0.14161338657938521,1476,0.2230838966875227,0.0814705101081375
2021,0.1414652412767958,1477,0.2641875104090495,0.12272226913225368
5532,0.14145404595412112,1478,0.1921369953467681,0.050682949392646975
4442,0.14141402388660115,1479,0.20662522445590972,0.06521120056930857
4298,0.14140310932711825,1480,0.3377848113644793,0.19638170203736105
5294,0.1413775694146244,1481,0.15157893283535412,0.010201363420729725
2057,0.14137681604139776,1482,0.19000930257457735,0.04863248653317958
9501,0.1411672123983248,1483,0.43790005779447577,0.29673284539615097
2358,0.1411285963349394,1484,0.1945701008160698,0.05344150448113037
3756,0.14112566768499948,1485,0.37434501153974603,0.23321934385474655
4146,0.14109664673402028,1486,0.22981859707897712,0.08872195034495685
226,0.1410805264625264,1487,0.39424876435832984,0.25316823789580345
130,0.14103983601194028,1488,0.16179170339019794,0.02075186737825766
4090,0.14076376733110085,1489,0.38645759187589934,0.2456938245447985
8106,0.14075406392657747,1490,0.3504358549956137,0.20968179106903623
9195,0.1407272143526394,1491,0.23404927947341214,0.09332206512077275
7672,0.14052614366357008,1492,0.27066060417201954,0.13013446050844946
1465,0.14050309118565785,1493,0.3861396044649409,0.24563651327928304
2635,0.14049970300489548,1494,0.15018885636533832,0.00968915336044285
1704,0.14042643393521695,1495,0.298102635467705,0.15767620153248804
5924,0.14036620626893692,1496,0.18569658453740823,0.04533037826847131
650,0.1403205583264711,1497,0.20724988234783862,0.06692932402136749
5259,0.14029931912670676,1498,0.17328281801071554,0.03298349888400878
1649,0.14026903112970918,1499,0.46465214963902624,0.32438311850931706
865,0.14021381849863512,1500,0.46278895236823825,0.3225751338696031
4871,0.14017684853707296,1501,0.4185537524143515,0.27837690387727854
5484,0.14012040649818483,1502,0.26150548702561177,0.12138508052742694
9837,0.1400496399390613,1503,0.3684722951636528,0.22842265522459151
4430,0.13990424507988974,1504,0.39912652060052833,0.2592222755206386
1658,0.13989488972664438,1505,0.5869248553080489,0.44702996558140456
9579,0.13988901221427297,1506,0.19668845736495377,0.056799445150680805
3699,0.13983079749203642,1507,0.4769822337617801,0.3371514362697437
489,0.13970534696385117,1508,0.177431587721351,0.037726240757499835
272,0.13966542374954527,1509,0.45971088975468133,0.32004546600513606
1058,0.13960332287958013,1510,0.3182433732859278,0.17864005040634764
4850,0.13953542919585143,1511,0.29043114084650423,0.1508957116506528
2932,0.1394768696449105,1512,0.1808805094632833,0.041403639818372806
6881,0.13947349025324968,1513,0.2141423521925919,0.0746688619393422
707,0.13946476624712212,1514,0.6721074659003008,0.5326426996531787
6858,0.13945786649674002,1515,0.23953128802864204,0.10007342153190203
1533,0.13943546617919114,1516,0.1628437993892954,0.02340833321010427
3697,0.13941911835070356,1517,0.22544461030391658,0.08602549195321302
737,0.13940876838234492,1518,0.20207318695601223,0.06266441857366731
9375,0.13934539995644624,1519,0.1740861112530634,0.03474071129661716
3059,0.13932541551000605,1520,0.36815083996630144,0.2288254244562954
4129,0.1392957859466713,1521,0.39311775601959353,0.25382197007292223
4012,0.13927097316448125,1522,0.3396949606153838,0.20042398745090254
518,0.13923124682931445,1523,0.2515715135120715,0.11234026668275707
2097,0.13923036130560074,1524,0.22276557581710724,0.08353521451150649
8014,0.13922314802406388,1525,0.5551803093771195,0.4159571613530556
1669,0.13918395413908122,1526,0.2957890530575248,0.15660509891844357
3365,0.13915871420598322,1527,0.30876041056343606,0.16960169635745284
3902,0.13912881020757,1528,0.3991910883203151,0.26006227811274507
1585,0.1390916260926751,1529,0.3764221859758864,0.23733055988321128
6464,0.13908813731639505,1530,0.19183289987866303,0.05274476256226799
6887,0.13906190443333377,1531,0.17728721549381982,0.03822531106048603
648,0.13902605967923545,1532,0.2425920283197321,0.10356596864049664
4673,0.1390260155238979,1533,0.23906115738557487,0.10003514186167697
1349,0.13902327163517103,1534,0.17409694781466095,0.03507367617948993
5901,0.13895806626599794,1535,0.3873267534602525,0.2483686871942546
3122,0.1389067284507094,1536,0.19856640052617625,0.059659672075466845
6795,0.1388818971825293,1537,0.25391719604137913,0.11503529885884983
9669,0.13886300595134105,1538,0.16628606802045157,0.02742306206911053
5580,0.13885409979219285,1539,0.30095156837106624,0.1620974685788734
9428,0.13884485702478658,1540,0.3837300169221218,0.2448851598973352
450,0.13882115598094585,1541,0.2859939178137066,0.14717276183276073
6896,0.13878255293405928,1542,0.16103453685303645,0.02225198391897719
1833,0.13878205267338345,1543,0.21161292427533734,0.07283087160195388
8634,0.13858591999123238,1544,0.2002757281074322,0.061689808116199805
559,0.13855576398064745,1545,0.14856929144046896,0.010013527459821514
9098,0.1385303507609441,1546,0.1566709722112764,0.018140621450332302
7702,0.13838925760541942,1547,0.2368057491578757,0.09841649155245628
7958,0.1383747820757222,1548,0.3109724729031366,0.1725976908274144
6253,0.13837356780432195,1549,0.2143340154610328,0.07596044765671087
4556,0.13835027585657952,1550,0.2106682139579844,0.07231793810140488
1923,0.13813935273747252,1551,0.26824422579723173,0.1301048730597592
3183,0.13813912774813214,1552,0.20090965295917979,0.06277052521104763
6803,0.13813409851475844,1553,0.2807709809522239,0.14263688243746547
8051,0.1380478927924877,1554,0.16237684997085142,0.024328957178363718
7036,0.13794865514048915,1555,0.25747639480314055,0.11952773966265141
7029,0.13780094897262934,1556,0.23138688121914983,0.09358593224652048
6959,0.13767963243384715,1557,0.17355914943372686,0.0358795169998797
93,0.1376774311509329,1558,0.22899648212272095,0.09131905097178805
5684,0.1376361164927345,1559,0.24151353991413352,0.10387742342139901
8361,0.13761071958803947,1560,0.27432067266191745,0.13670995307387798
1440,0.13755516176691085,1561,0.25648686542178245,0.11893170365487159
3840,0.13755026352487204,1562,0.38166002978097047,0.24410976625609843
3664,0.13754493064810333,1563,0.35133350645723366,0.21378857580913033
6460,0.13745795871948713,1564,0.31550402706081715,0.17804606834133002
9398,0.1374557122087824,1565,0.16421429957020142,0.026758587361419044
1709,0.1374414272131161,1566,0.16718679052732446,0.029745363314208358
8302,0.1374412624508265,1567,0.3601435149315473,0.22270225248072079
2177,0.1373416631319333,1568,0.20114360750024463,0.06380194436831134
4121,0.13731065988380534,1569,0.21116486879649196,0.07385420891268663
6676,0.13725640873215117,1570,0.42033767372270064,0.2830812649905495
3246,0.13721876755342688,1571,0.19559709085351157,0.0583783233000847
3290,0.13719425825068388,1572,0.5764695900270685,0.43927533177638467
3169,0.13713962018496967,1573,0.4220083083877068,0.28486868820273714
9408,0.13710284181135224,1574,0.17357194308016224,0.036469101268810006
274,0.13708305444405056,1575,0.22626320749502613,0.08918015305097558
5186,0.13703101866094608,1576,0.5870076832641508,0.4499766646032047
6975,0.13701266206777712,1577,0.19061298381987127,0.05360032175209416
6828,0.1369355169482232,1578,0.17306505021120602,0.03612953326298281
7224,0.1368623901437744,1579,0.3110364675960888,0.17417407745231436
3027,0.1368497802141174,1580,0.21838868924213609,0.08153890902801869
8627,0.13662055589083558,1581,0.1945280645625895,0.057907508671753934
6780,0.13659788922589494,1582,0.17417997437349966,0.037582085147604714
813,0.1365782184296071,1583,0.24040585033957498,0.1038276319099679
1277,0.1363757422939648,1584,0.1709812676961507,0.03460552540218592
5794,0.13630794667277923,1585,0.17575090853884223,0.039442961866063
5786,0.13623315560313282,1586,0.4390203831164415,0.30278722751330867
3795,0.1362282893056539,1587,0.24590013131834934,0.10967184201269543
8747,0.13605000496419006,1588,0.3396410648978777,0.20359105993368765
2984,0.13596828426219973,1589,0.31821583406503795,0.18224754980283822
9054,0.13592075124503256,1590,0.32197121345604873,0.18605046221101618
9031,0.13584824683100002,1591,0.2288338591210521,0.09298561229005209
6325,0.13582690567547398,1592,0.3235566565325553,0.1877297508570813
8229,0.13581520109975032,1593,0.3861711386054174,0.2503559375056671
3063,0.13578988206045461,1594,0.2818204888874613,0.1460306068270067
5860,0.13572809632953584,1595,0.20604313234977711,0.07031503602024128
5114,0.13569818283069648,1596,0.2564396798458127,0.12074149701511619
1337,0.13567740676084505,1597,0.39542256450864155,0.2597451577477965
8333,0.1356455052069505,1598,0.3233118840887785,0.18766637888182797
8641,0.13563032300736566,1599,0.5368748576454576,0.40124453463809195
3816,0.13558718073487425,1600,0.4743812660409835,0.33879408530610927
3420,0.13554777284681213,1601,0.24936686924060603,0.11381909639379391
7306,0.13549459395776406,1602,0.16496733144199477,0.029472737484230717
5333,0.13546085622675552,1603,0.15844659159937718,0.022985735372621673
7026,0.1354531461165231,1604,0.29917518767733203,0.16372204156080894
8972,0.13542775289789763,1605,0.2610839724541495,0.12565621955625186
3368,0.13542436199211946,1606,0.177544187560945,0.042119825568825535
9439,0.13540024643061976,1607,0.2387921058983369,0.10339185946771713
4528,0.13538781660648963,1608,0.27480237501021665,0.13941455840372702
3860,0.1353731783259261,1609,0.16822564559061648,0.032852467264690384
3658,0.13536385443785515,1610,0.43157466598881766,0.2962108115509625
2486,0.13523051041081507,1611,0.42925230095131833,0.29402179054050326
6680,0.13521524360630582,1612,0.2928281191460033,0.1576128755396975
7338,0.13518576265287652,1613,0.48280828720224644,0.3476225245493699
7814,0.13512856273112772,1614,0.25288122697493043,0.11775266424380271
8061,0.13511201764619601,1615,0.20309791804189012,0.06798590039569409
2811,0.13507648985580217,1616,0.5104762049574708,0.37539971510166864
4975,0.13504877621499214,1617,0.32021380864551197,0.18516503243051982
2319,0.1350242979117242,1618,0.28325965548177023,0.14823535757004602
1620,0.1349529963228957,1619,0.24225090604582858,0.10729790972293288
8023,0.1348946724525621,1620,0.5529196661409946,0.41802499368843254
8071,0.13483059122564048,1621,0.3056045109288866,0.1707739197032461
3210,0.13482650196485418,1622,0.20627925410511017,0.071452752140256
8687,0.1347642643653747,1623,0.2513444360438856,0.11658017167851092
2453,0.13474426936552766,1624,0.29475118579376813,0.16000691642824047
2182,0.13471210476089485,1625,0.25536386489716423,0.1206517601362694
8176,0.1346664949130551,1626,0.297340570030523,0.1626740751174679
2156,0.13465415185707838,1627,0.3004556217800413,0.16580146992296294
53,0.13461567580026468,1628,0.45983622076509123,0.32522054496482655
1525,0.13452426909668902,1629,0.2436584803232122,0.10913421122652317
2843,0.13450442144652952,1630,0.2058231764152688,0.07131875496873927
1209,0.13446523371078284,1631,0.36719855905648374,0.2327333253457009
8220,0.13439611846601754,1632,0.22053932339832474,0.0861432049323072
5148,0.1343894082126058,1633,0.24795135177539898,0.11356194356279317
8470,0.13433130233654128,1634,0.15636105823815297,0.022029755901611686
8811,0.13424082039669805,1635,0.2581255060228782,0.12388468562618017
5576,0.1342101387015362,1636,0.2715357716334564,0.13732563293192018
5271,0.13417620861704455,1637,0.26919456816987614,0.1350183595528316
3423,0.13417139356248983,1638,0.3272976530179753,0.19312625945548548
1957,0.13414345555346785,1639,0.28329507878292504,0.1491516232294572
8478,0.13408093567428464,1640,0.21483402354789624,0.0807530878736116
7784,0.13407505412613532,1641,0.24360465657168884,0.10952960244555351
1358,0.1340700989386946,1642,0.43901891713749575,0.30494881819880115
7704,0.1340562205129181,1643,0.4563874145925828,0.3223311940796647
6073,0.13397020271603308,1644,0.18772369009819764,0.05375348738216457
3422,0.13388090336603922,1645,0.1555299463626005,0.021649042996561285
6451,0.13386107761100396,1646,0.18923983501434713,0.05537875740334316
3887,0.13385788688435776,1647,0.19310971269846594,0.05925182581410818
2776,0.13380818973156783,1648,0.48355682994126586,0.34974864020969804
1226,0.13376879807677328,1649,0.21034320338942966,0.07657440531265637
5670,0.1337585960080525,1650,0.29024192523414644,0.15648332922609393
1170,0.1337521311335302,1651,0.21211091735734122,0.07835878622381101
9425,0.1337256441234142,1652,0.2130656084834018,0.07933996435998761
6450,0.13370547163235125,1653,0.19734406645195607,0.06363859481960482
8257,0.13368865912745004,1654,0.21065948586121805,0.07697082673376802
590,0.13367328113644156,1655,0.15655614669854592,0.022882865562104362
5621,0.13366055687391915,1656,0.16305021927859176,0.0293896624046726
4590,0.1336527868036379,1657,0.25248382299641275,0.11883103619277484
5646,0.13364821634954505,1658,0.21408173656107624,0.08043352021153118
7724,0.13363100642272707,1659,0.35197321885448213,0.21834221243175506
6712,0.13361965274352017,1660,0.21218797696761338,0.07856832422409323
444,0.13357524528295317,1661,0.28847863551531905,0.15490339023236588
1784,0.1335641678706828,1662,0.21911286556691048,0.0855486976962277
1407,0.13353476537216055,1663,0.3533831169324592,0.21984835156029867
9081,0.1335326873091993,1664,0.15414742085779465,0.02061473354859535
2612,0.13351836194436315,1665,0.1834593267104579,0.04994096476609474
8269,0.13351483972550088,1666,0.44155574511793905,0.30804090539243817
7758,0.13343984254965818,1667,0.2185233371919587,0.08508349464230051
7028,0.1334291700872034,1668,0.23808852036013473,0.10465935027293133
8354,0.1333931425465798,1669,0.29799255957527704,0.16459941702869724
4373,0.13338217635599256,1670,0.1800112852843692,0.04662910892837662
836,0.13327186309654282,1671,0.18980912023917457,0.05653725714263175
1647,0.13311797160418082,1672,0.23528415366008693,0.10216618205590612
1754,0.1331154678822265,1673,0.5703885340210366,0.4372730661388101
6946,0.1331006578628723,1674,0.21731873642585303,0.08421807856298072
6186,0.13306014169044716,1675,0.20973313667736412,0.07667299498691695
5402,0.13304905561691258,1676,0.24303153967750132,0.10998248406058875
6776,0.13281282572449218,1677,0.15359306811620765,0.020780242391715477
2557,0.13281191464229156,1678,0.3190967580011741,0.18628484335888254
9813,0.1327299398340835,1679,0.21904482891131113,0.08631488907722763
2404,0.13249192817312577,1680,0.4744063546798117,0.3419144265066859
4635,0.13238987961697882,1681,0.23282436601169684,0.10043448639471803
7945,0.13236794674435595,1682,0.3134865102477155,0.18111856350335956
9121,0.1322398180665587,1683,0.2023379402981625,0.07009812223160379
9058,0.13216129674421773,1684,0.31003728515642326,0.17787598841220553
7796,0.13215863186551383,1685,0.35792321620664214,0.2257645843411283
6538,0.13213699575600313,1686,0.16367130401324131,0.03153430825723817
1730,0.13204906632500918,1687,0.27895980317346986,0.14691073684846068
5585,0.13200250409610587,1688,0.2089061098439276,0.07690360574782173
543,0.13194540389344633,1689,0.2869271095848456,0.15498170569139924
8262,0.13193978223246708,1690,0.2978618953566044,0.16592211312413732
8369,0.13191250831376689,1691,0.15828506951202082,0.026372561198253944
7645,0.13191044734075735,1692,0.25450600003266943,0.12259555269191207
2092,0.13188969521346025,1693,0.28958763592961484,0.1576979407161546
6304,0.13188581335928784,1694,0.22960755047583703,0.09772173711654919
7402,0.13186866673205816,1695,0.2303894874660208,0.09852082073396264
9105,0.13185432304005118,1696,0.22139089064126463,0.08953656760121345
7238,0.13184405882326797,1697,0.3400617415580015,0.20821768273473354
7715,0.13181675980495713,1698,0.19622503133106242,0.06440827152610529
4551,0.13181107713202933,1699,0.3452253628309601,0.21341428569893078
9825,0.13174320861840283,1700,0.2622350161000543,0.13049180748165146
2246,0.13172274555191593,1701,0.2036128378396606,0.07189009228774468
9915,0.13159179027078743,1702,0.4092854476602401,0.2776936573894527
6143,0.1315541440432771,1703,0.23406021645406155,0.10250607241078448
9610,0.13155023116168973,1704,0.2175074243452694,0.08595719318357968
219,0.1315283109201176,1705,0.24194913831312137,0.11042082739300377
6857,0.13148325426899915,1706,0.3516412217997153,0.22015796753071615
6263,0.13148183835659877,1707,0.25804218025796016,0.1265603419013614
3541,0.13145958081516684,1708,0.4975922645877326,0.36613268377256575
6902,0.13145930530651062,1709,0.21553002235088006,0.08407071704436946
5599,0.13145350972588948,1710,0.1895253618951578,0.058071852169268336
7295,0.13145316855474679,1711,0.2949779282617356,0.1635247597069888
1568,0.13143388015943086,1712,0.3959543324033459,0.264520452243915
4648,0.1313681803772748,1713,0.16332402496528667,0.031955844588011866
1696,0.13131770741935,1714,0.5193197527609684,0.3880020453416184
4594,0.13126256822293064,1715,0.36038812587196273,0.22912555764903209
7933,0.13113294585531235,1716,0.3588772324692758,0.22774428661396343
7800,0.1310885249888399,1717,0.3595938901917485,0.22850536520290857
7156,0.13105239979331595,1718,0.21833619038919738,0.08728379059588143
5497,0.13104015343132702,1719,0.17499336057869216,0.04395320714736514
5401,0.1310282261474939,1720,0.37239590683884954,0.24136768069135564
3787,0.13099631885874263,1721,0.3081568653858522,0.17716054652710955
959,0.13097457405788582,1722,0.24439826903452055,0.11342369497663472
673,0.1309540581397457,1723,0.29961165138507856,0.16865759324533286
6452,0.1309449654069572,1724,0.30626743450585814,0.17532246909890095
3480,0.13094212110489079,1725,0.23295500456122392,0.10201288345633315
3454,0.13091939433561403,1726,0.29535065823077317,0.16443126389515914
3492,0.1309065696624922,1727,0.19809602603488743,0.06718945637239522
335,0.13090448108465252,1728,0.13592366713498336,0.005019186050330825
4909,0.13088889024958206,1729,0.20293128267634333,0.07204239242676129
